"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Ontario","","Average government transfers","Non-elderly families","Dollars","81","units ","0","v92046315","8.2.6","8100","B","","","0"
"2012","Ontario","","Average government transfers","Married couples","Dollars","81","units ","0","v92046316","8.2.7","5000","C","","","0"
"2012","Ontario","","Average government transfers","Two-parent families with children","Dollars","81","units ","0","v92046317","8.2.11","8100","B","","","0"
"2012","Ontario","","Average government transfers","Married couples with other relatives","Dollars","81","units ","0","v92046318","8.2.16","7900","C","","","0"
"2012","Ontario","","Average government transfers","Lone-parent families","Dollars","81","units ","0","v92046319","8.2.17","12100","C","","","0"
"2012","Ontario","","Average government transfers","Male lone-parent families","Dollars","81","units ","0","v92046320","8.2.18","7700","E","","","0"
"2012","Ontario","","Average government transfers","Female lone-parent families","Dollars","81","units ","0","v92046321","8.2.19","13100","C","","","0"
"2012","Ontario","","Average government transfers","Other non-elderly families","Dollars","81","units ","0","v92046322","8.2.23","11900","C","","","0"
"2012","Ontario","","Average government transfers","Unattached individuals","Dollars","81","units ","0","v92046323","8.2.24","6700","B","","","0"
"2012","Ontario","","Average government transfers","Elderly males","Dollars","81","units ","0","v92046324","8.2.25","16200","B","","","0"
"2012","Ontario","","Average government transfers","Elderly females","Dollars","81","units ","0","v92046325","8.2.28","16400","A","","","0"
"2012","Ontario","","Average government transfers","Non-elderly males","Dollars","81","units ","0","v92046326","8.2.31","3100","C","","","0"
"2012","Ontario","","Average government transfers","Non-elderly females","Dollars","81","units ","0","v92046327","8.2.34","3500","C","","","0"
"2012","Ontario","","Median government transfers","All family units","Dollars","81","units ","0","v92046328","8.9.1","5300","C","","","0"
"2012","Ontario","","Median government transfers","Economic families, two persons or more","Dollars","81","units ","0","v92046329","8.9.2","7000","C","","","0"
"2012","Ontario","","Median government transfers","Elderly families","Dollars","81","units ","0","v92046330","8.9.3","26000","A","","","0"
"2012","Ontario","","Median government transfers","Elderly married couples","Dollars","81","units ","0","v92046331","8.9.4","25800","A","","","0"
"2012","Ontario","","Median government transfers","Other elderly families","Dollars","81","units ","0","v92046332","8.9.5","26600","B","","","0"
"2012","Ontario","","Median government transfers","Non-elderly families","Dollars","81","units ","0","v92046333","8.9.6","3500","C","","","0"
"2012","Ontario","","Median government transfers","Married couples","Dollars","81","units ","0","v92046334","8.9.7","","F","","","0"
"2012","Ontario","","Median government transfers","Two-parent families with children","Dollars","81","units ","0","v92046335","8.9.11","3500","D","","","0"
"2012","Ontario","","Median government transfers","Married couples with other relatives","Dollars","81","units ","0","v92046336","8.9.16","3200","E","","","0"
"2012","Ontario","","Median government transfers","Lone-parent families","Dollars","81","units ","0","v92046337","8.9.17","10300","D","","","0"
"2012","Ontario","","Median government transfers","Male lone-parent families","Dollars","81","units ","0","v92046338","8.9.18","","F","","","0"
"2012","Ontario","","Median government transfers","Female lone-parent families","Dollars","81","units ","0","v92046339","8.9.19","11500","C","","","0"
"2012","Ontario","","Median government transfers","Other non-elderly families","Dollars","81","units ","0","v92046340","8.9.23","10200","E","","","0"
"2012","Ontario","","Median government transfers","Unattached individuals","Dollars","81","units ","0","v92046341","8.9.24","1500","D","","","0"
"2012","Ontario","","Median government transfers","Elderly males","Dollars","81","units ","0","v92046342","8.9.25","16800","B","","","0"
"2012","Ontario","","Median government transfers","Elderly females","Dollars","81","units ","0","v92046343","8.9.28","17100","A","","","0"
"2012","Ontario","","Median government transfers","Non-elderly males","Dollars","81","units ","0","v92046344","8.9.31","600","D","","","0"
"2012","Ontario","","Median government transfers","Non-elderly females","Dollars","81","units ","0","v92046345","8.9.34","700","C","","","0"
"2012","Ontario","","Average total income","All family units","Dollars","81","units ","0","v92046346","8.3.1","81200","A","","","0"
"2012","Ontario","","Average total income","Economic families, two persons or more","Dollars","81","units ","0","v92046347","8.3.2","102300","A","","","0"
"2012","Ontario","","Average total income","Elderly families","Dollars","81","units ","0","v92046348","8.3.3","82800","C","","","0"
"2012","Ontario","","Average total income","Elderly married couples","Dollars","81","units ","0","v92046349","8.3.4","77700","C","","","0"
"2012","Ontario","","Average total income","Other elderly families","Dollars","81","units ","0","v92046350","8.3.5","96300","E","","","0"
"2012","Ontario","","Average total income","Non-elderly families","Dollars","81","units ","0","v92046351","8.3.6","106500","A","","","0"
"2012","Ontario","","Average total income","Married couples","Dollars","81","units ","0","v92046352","8.3.7","97300","B","","","0"
"2012","Ontario","","Average total income","Two-parent families with children","Dollars","81","units ","0","v92046353","8.3.11","116600","B","","","0"
"2012","Ontario","","Average total income","Married couples with other relatives","Dollars","81","units ","0","v92046354","8.3.16","145500","B","","","0"
"2012","Ontario","","Average total income","Lone-parent families","Dollars","81","units ","0","v92046355","8.3.17","54400","D","","","0"
"2012","Ontario","","Average total income","Male lone-parent families","Dollars","81","units ","0","v92046356","8.3.18","67500","D","","","0"
"2012","Ontario","","Average total income","Female lone-parent families","Dollars","81","units ","0","v92046357","8.3.19","51400","D","","","0"
"2012","Ontario","","Average total income","Other non-elderly families","Dollars","81","units ","0","v92046358","8.3.23","81800","B","","","0"
"2012","Ontario","","Average total income","Unattached individuals","Dollars","81","units ","0","v92046359","8.3.24","36700","B","","","0"
"2012","Ontario","","Average total income","Elderly males","Dollars","81","units ","0","v92046360","8.3.25","36000","C","","","0"
"2012","Ontario","","Average total income","Elderly females","Dollars","81","units ","0","v92046361","8.3.28","34000","C","","","0"
"2012","Ontario","","Average total income","Non-elderly males","Dollars","81","units ","0","v92046362","8.3.31","40100","B","","","0"
"2012","Ontario","","Average total income","Non-elderly females","Dollars","81","units ","0","v92046363","8.3.34","33900","C","","","0"
"2012","Ontario","","Median total income","All family units","Dollars","81","units ","0","v92046364","8.10.1","62600","A","","","0"
"2012","Ontario","","Median total income","Economic families, two persons or more","Dollars","81","units ","0","v92046365","8.10.2","84200","A","","","0"
"2012","Ontario","","Median total income","Elderly families","Dollars","81","units ","0","v92046366","8.10.3","60600","B","","","0"
"2012","Ontario","","Median total income","Elderly married couples","Dollars","81","units ","0","v92046367","8.10.4","60900","B","","","0"
"2012","Ontario","","Median total income","Other elderly families","Dollars","81","units ","0","v92046368","8.10.5","59300","D","","","0"
"2012","Ontario","","Median total income","Non-elderly families","Dollars","81","units ","0","v92046369","8.10.6","91100","A","","","0"
"2012","Ontario","","Median total income","Married couples","Dollars","81","units ","0","v92046370","8.10.7","85600","B","","","0"
"2012","Ontario","","Median total income","Two-parent families with children","Dollars","81","units ","0","v92046371","8.10.11","100700","B","","","0"
"2012","Ontario","","Median total income","Married couples with other relatives","Dollars","81","units ","0","v92046372","8.10.16","128400","B","","","0"
"2012","Ontario","","Median total income","Lone-parent families","Dollars","81","units ","0","v92046373","8.10.17","41300","C","","","0"
"2012","Ontario","","Median total income","Male lone-parent families","Dollars","81","units ","0","v92046374","8.10.18","59700","D","","","0"
"2012","Ontario","","Median total income","Female lone-parent families","Dollars","81","units ","0","v92046375","8.10.19","36400","D","","","0"
"2012","Ontario","","Median total income","Other non-elderly families","Dollars","81","units ","0","v92046376","8.10.23","73000","C","","","0"
"2012","Ontario","","Median total income","Unattached individuals","Dollars","81","units ","0","v92046377","8.10.24","28600","B","","","0"
"2012","Ontario","","Median total income","Elderly males","Dollars","81","units ","0","v92046378","8.10.25","29500","D","","","0"
"2012","Ontario","","Median total income","Elderly females","Dollars","81","units ","0","v92046379","8.10.28","26800","C","","","0"
"2012","Ontario","","Median total income","Non-elderly males","Dollars","81","units ","0","v92046380","8.10.31","31900","C","","","0"
"2012","Ontario","","Median total income","Non-elderly females","Dollars","81","units ","0","v92046381","8.10.34","24300","D","","","0"
"2012","Ontario","","Average income tax","All family units","Dollars","81","units ","0","v92046382","8.4.1","12600","B","","","0"
"2012","Ontario","","Average income tax","Economic families, two persons or more","Dollars","81","units ","0","v92046383","8.4.2","16200","C","","","0"
"2012","Ontario","","Average income tax","Elderly families","Dollars","81","units ","0","v92046384","8.4.3","12100","E","","","0"
"2012","Ontario","","Average income tax","Elderly married couples","Dollars","81","units ","0","v92046385","8.4.4","10600","E","","","0"
"2012","Ontario","","Average income tax","Other elderly families","Dollars","81","units ","0","v92046386","8.4.5","","F","","","0"
"2012","Ontario","","Average income tax","Non-elderly families","Dollars","81","units ","0","v92046387","8.4.6","17000","B","","","0"
"2012","Ontario","","Average income tax","Married couples","Dollars","81","units ","0","v92046388","8.4.7","16600","C","","","0"
"2012","Ontario","","Average income tax","Two-parent families with children","Dollars","81","units ","0","v92046389","8.4.11","19500","C","","","0"
"2012","Ontario","","Average income tax","Married couples with other relatives","Dollars","81","units ","0","v92046390","8.4.16","24000","C","","","0"
"2012","Ontario","","Average income tax","Lone-parent families","Dollars","81","units ","0","v92046391","8.4.17","6300","E","","","0"
"2012","Ontario","","Average income tax","Male lone-parent families","Dollars","81","units ","0","v92046392","8.4.18","10700","E","","","0"
